Id,Company,ScriptCode,Symbol,url,price,ExchangeName,sname,tag,stockprice,chg,chgp,chgdir,score,scoretext,stock_traded_status,show_score,recurl
1003403,Aarti Surfactants Ltd - <b>INE09EO01013</b>,543210,AARTISURF,https://www.marketsmojo.com/stocks-analysis/aarti-surfactants-1003403-0,,bse,Aarti Surfactant,Stock,585.05,29.80,5.37,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
565016,Aarvee Denims & Exports Ltd - <b>INE273D01019</b>,514274,AARVEEDEN,https://www.marketsmojo.com/stocks-analysis/aarvee-denims-exports-565016-0,,bse,Aarvee Denims,Stock,146.40,6.45,4.61,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1002845,Aarvi Encon Ltd - <b>INE754X01016</b>,535014,AARVI,https://www.marketsmojo.com/stocks-analysis/aarvi-encon-1002845-1,,nse,Aarvi Encon,Stock,112.62,-2.04,-1.78,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1003057,Aavas Financiers Ltd. - <b>INE216P01012</b>,541988,AAVAS,https://www.marketsmojo.com/stocks-analysis/aavas-financiers-1003057-0,,bse,Aavas Financiers,Stock,1913.35,97.35,5.36,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
179596,Aban Offshore Ltd - <b>INE421A01028</b>,523204,ABAN,https://www.marketsmojo.com/stocks-analysis/aban-offshore-179596-0,,bse,Aban Offshore,Stock,47.91,0.45,0.95,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
968623,ABB India Ltd - <b>INE117A01022</b>,500002,ABB,https://www.marketsmojo.com/stocks-analysis/abb-india-968623-0,,bse,A B B,Stock,6050.00,5.50,0.09,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
919728,Abbott India Ltd. - <b>INE358A01014</b>,500488,ABBOTINDIA,https://www.marketsmojo.com/stocks-analysis/abbott-india-919728-0,,bse,Abbott India,Stock,31500.00,-88.00,-0.28,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1002814,Aditya Birla Capital Ltd - <b>INE674K01013</b>,540691,ABCAPITAL,https://www.marketsmojo.com/stocks-analysis/aditya-birla-capital-1002814-0,,bse,Aditya Birla Cap,Stock,233.25,8.60,3.83,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
10039299,Allied Blenders & Distillers Ltd - <b>INE552Z01027</b>,544203,ABDL,https://www.marketsmojo.com/stocks-analysis/allied-blenders-distillers-10039299-0,,bse,Allied Blenders,Stock,428.00,4.75,1.12,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
376799,Aditya Birla Fashion & Retail Ltd - <b>INE647O01011</b>,535755,ABFRL,https://www.marketsmojo.com/stocks-analysis/aditya-birla-fashion-retail-376799-0,,bse,Aditya Bir. Fas.,Stock,77.79,0.90,1.17,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1003154,A B Infrabuild Ltd - <b>INE00YB01017</b>,544281,ABINFRA,https://www.marketsmojo.com/stocks-analysis/a-b-infrabuild-1003154-0,,bse,A B Infrabuild,Stock,140.85,-1.50,-1.05,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
646737,A B M International Ltd - <b>INE251C01025</b>,533028,ABMINTLLTD,https://www.marketsmojo.com/stocks-analysis/a-b-m-international-646737-1,,nse,A B M Internatl.,Stock,49.00,0.58,1.20,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
950641,Aditya Birla Real Estate Ltd - <b>INE055A01016</b>,500040,ABREL,https://www.marketsmojo.com/stocks-analysis/aditya-birla-real-estate-950641-0,,bse,A B Real Estate,Stock,2359.35,202.65,9.40,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1003544,Aditya Birla Sun Life AMC Ltd - <b>INE404A01024</b>,543374,ABSLAMC,https://www.marketsmojo.com/stocks-analysis/aditya-birla-sun-life-amc-1003544-0,,bse,Aditya AMC,Stock,777.00,21.05,2.78,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
229887,ACC Ltd - <b>INE012A01025</b>,500410,ACC,https://www.marketsmojo.com/stocks-analysis/acc-229887-0,,bse,ACC,Stock,1902.40,14.20,0.75,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
576164,Accelya Solutions India Ltd - <b>INE793A01012</b>,532268,ACCELYA,https://www.marketsmojo.com/stocks-analysis/accelya-solutions-india-576164-0,,bse,Accelya Solution,Stock,1404.40,11.15,0.80,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1003015,Accuracy Shipping Ltd - <b>INE648Z01023</b>,535090,ACCURACY,https://www.marketsmojo.com/stocks-analysis/accuracy-shipping-1003015-1,,nse,Accuracy Shippi.,Stock,8.65,0.03,0.35,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
680359,Action Construction Equipment Ltd - <b>INE731H01025</b>,532762,ACE,https://www.marketsmojo.com/stocks-analysis/action-construction-equipment-680359-0,,bse,Action Const.Eq.,Stock,1245.00,-7.70,-0.61,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1002780,Ace Integrated Solutions Ltd - <b>INE543V01017</b>,538440,ACEINTEG,https://www.marketsmojo.com/stocks-analysis/ace-integrated-solutions-1002780-1,,nse,Ace Integrated,Stock,28.21,2.25,8.67,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1003745,Archean Chemical Industries Ltd - <b>INE128X01021</b>,543657,ACI,https://www.marketsmojo.com/stocks-analysis/archean-chemical-industries-1003745-0,,bse,Archean Chemical,Stock,642.15,4.90,0.77,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
311978,Andhra Cements Ltd - <b>INE666E01020</b>,532141,ACL,https://www.marketsmojo.com/stocks-analysis/andhra-cements-311978-0,,bse,Andhra Cements,Stock,69.25,1.11,1.63,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
157382,Allcargo Gati Ltd - <b>INE152B01027</b>,532345,ACLGATI,https://www.marketsmojo.com/stocks-analysis/allcargo-gati-157382-0,,bse,Allcargo Gati,Stock,69.54,-1.15,-1.63,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
10039452,ACME Solar Holdings Ltd - <b>INE622W01025</b>,544283,ACMESOLAR,https://www.marketsmojo.com/stocks-analysis/acme-solar-holdings-10039452-0,,bse,ACME Solar Hold.,Stock,249.85,-3.70,-1.46,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1003529,Acutaas Chemicals Ltd - <b>INE00FF01025</b>,543349,ACUTAAS,https://www.marketsmojo.com/stocks-analysis/acutaas-chemicals-1003529-0,,bse,Acutaas Chemical,Stock,1139.00,14.00,1.24,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
999961,Adani Energy Solutions Ltd - <b>INE931S01010</b>,539254,ADANIENSOL,https://www.marketsmojo.com/stocks-analysis/adani-energy-solutions-999961-0,,bse,Adani Energy Sol,Stock,884.00,11.95,1.37,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
789039,Adani Enterprises Ltd - <b>INE423A01024</b>,512599,ADANIENT,https://www.marketsmojo.com/stocks-analysis/adani-enterprises-789039-0,,bse,Adani Enterp.,Stock,2536.05,24.90,0.99,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1003008,Adani Green Energy Ltd - <b>INE364U01010</b>,541450,ADANIGREEN,https://www.marketsmojo.com/stocks-analysis/adani-green-energy-1003008-0,,bse,Adani Green,Stock,1018.60,15.25,1.52,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
716033,Adani Ports & Special Economic Zone Ltd - <b>INE742F01042</b>,532921,ADANIPORTS,https://www.marketsmojo.com/stocks-analysis/adani-ports-special-economic-zone-716033-0,,bse,Adani Ports,Stock,1471.30,15.15,1.04,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
962209,Adani Power Ltd - <b>INE814H01011</b>,533096,ADANIPOWER,https://www.marketsmojo.com/stocks-analysis/adani-power-962209-0,,bse,Adani Power,Stock,555.20,7.60,1.39,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
892537,ADF Foods Ltd - <b>INE982B01027</b>,519183,ADFFOODS,https://www.marketsmojo.com/stocks-analysis/adf-foods-892537-0,,bse,ADF Foods,Stock,257.40,-3.60,-1.38,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1003420,Archidply Decor Ltd - <b>INE0CHO01012</b>,543231,ADL,https://www.marketsmojo.com/stocks-analysis/archidply-decor-1003420-0,,bse,Archidply Decor,Stock,90.55,0.00,0.00,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
339153,Ador Welding Ltd - <b>INE045A01017</b>,517041,ADOR,https://www.marketsmojo.com/stocks-analysis/ador-welding-339153-0,,bse,Ador Welding,Stock,997.00,3.05,0.31,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
290397,Adroit Infotech Ltd - <b>INE737B01033</b>,532172,ADROITINFO,https://www.marketsmojo.com/stocks-analysis/adroit-infotech-290397-0,,bse,Adroit Info.,Stock,11.30,0.10,0.89,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
505706,Allied Digital Services Ltd - <b>INE102I01027</b>,532875,ADSL,https://www.marketsmojo.com/stocks-analysis/allied-digital-services-505706-0,,bse,Allied Digital,Stock,192.50,-5.50,-2.78,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
