Id,Company,ScriptCode,Symbol,url,price,ExchangeName,sname
324585,Dewan Housing Finance Corporation Ltd - <b>INE202B01012</b>,511072,DHFL,/Stocks?StockId=324585&Exchange=0,,bse,Dewan Hsg. Fin.
562975,Dhunseri Investments Ltd - <b>INE320L01011</b>,533336,DHUNINV,/Stocks?StockId=562975&Exchange=0,,bse,Dhunseri Invest.
1002835,Prataap Snacks Ltd - <b>INE393P01035</b>,540724,DIAMONDYD,/Stocks?StockId=1002835&Exchange=0,,bse,Prataap Snacks
463886,DIC India Ltd. - <b>INE303A01010</b>,500089,DICIND,/Stocks?StockId=463886&Exchange=0,,bse,DIC India
404713,DigiSpice Technologies Ltd - <b>INE927C01020</b>,517214,DIGISPICE,/Stocks?StockId=404713&Exchange=0,,bse,DigiSpice Tech.
639744,Dish TV India Ltd. - <b>INE836F01026</b>,532839,DISHTV,/Stocks?StockId=639744&Exchange=0,,bse,Dish TV India
509760,Divis Laboratories Ltd - <b>INE361B01024</b>,532488,DIVISLAB,/Stocks?StockId=509760&Exchange=0,,bse,Divi's Lab.
1002816,Dixon Technologies (India) Ltd - <b>INE935N01020</b>,540699,DIXON,/Stocks?StockId=1002816&Exchange=0,,bse,Dixon Technolog.
348479,DLF Ltd. - <b>INE271C01023</b>,532868,DLF,/Stocks?StockId=348479&Exchange=0,,bse,DLF
515458,D-Link India Ltd - <b>INE250K01012</b>,533146,DLINKINDIA,/Stocks?StockId=515458&Exchange=0,,bse,D-Link India
1002728,Avenue Supermarts Ltd - <b>INE192R01011</b>,540376,DMART,/Stocks?StockId=1002728&Exchange=0,,bse,Avenue Super.
1002892,Diligent Media Corporation Ltd - <b>INE016M01021</b>,540789,DNAMEDIA,/Stocks?StockId=1002892&Exchange=0,,bse,Diligent Media
372251,Dolat Investments Ltd - <b>INE966A01022</b>,505526,DOLAT,/Stocks?StockId=372251&Exchange=0,,bse,Dolat Investment
1000161,Dollar Industries Ltd - <b>INE325C01035</b>,541403,DOLLAR,/Stocks?StockId=1000161&Exchange=0,,bse,Dollar Industrie
881423,Donear Industries Ltd - <b>INE668D01028</b>,512519,DONEAR,/Stocks?StockId=881423&Exchange=0,,bse,Donear Inds.
1002867,D. P. Abhushan Ltd - <b>INE266Y01019</b>,535026,DPABHUSHAN,/Stocks?StockId=1002867&Exchange=1,,nse,D. P. Abhushan
212311,India Power Corporation Ltd - <b>INE360C01024</b>,532130,DPSCLTD,/Stocks?StockId=212311&Exchange=1,,nse,India Power Corp
1002846,D P Wires Ltd - <b>INE864X01013</b>,535012,DPWIRES,/Stocks?StockId=1002846&Exchange=1,,nse,D P Wires
1003468,DRC Systems India Ltd - <b>INE03RS01019</b>,543268,DRCSYSTEMS,/Stocks?StockId=1003468&Exchange=0,,bse,DRC Systems
337698,Dredging Corporation of India Ltd - <b>INE506A01018</b>,523618,DREDGECORP,/Stocks?StockId=337698&Exchange=0,,bse,Dredging Corpn.
734514,Dr Reddys Laboratories Ltd - <b>INE089A01023</b>,500124,DRREDDY,/Stocks?StockId=734514&Exchange=0,,bse,Dr Reddy's Labs
725500,Dynacons Systems & Solutions Ltd - <b>INE417B01040</b>,532365,DSSL,/Stocks?StockId=725500&Exchange=0,,bse,Dynacons Sys.
405108,Dhunseri Tea & Industries Ltd. - <b>INE341R01014</b>,538902,DTIL,/Stocks?StockId=405108&Exchange=0,,bse,Dhunseri Tea
865541,Ducon Infratechnologies Ltd - <b>INE741L01018</b>,534674,DUCON,/Stocks?StockId=865541&Exchange=0,,bse,Ducon Tech
186953,Dhunseri Ventures Ltd - <b>INE477B01010</b>,523736,DVL,/Stocks?StockId=186953&Exchange=0,,bse,Dhunseri Vent.
521481,Dwarikesh Sugar Industries Ltd - <b>INE366A01041</b>,532610,DWARKESH,/Stocks?StockId=521481&Exchange=0,,bse,Dwarikesh Sugar
337661,Dynamatic Technologies Ltd. - <b>INE221B01012</b>,505242,DYNAMATECH,/Stocks?StockId=337661&Exchange=0,,bse,Dynamatic Tech
325123,Dynemic Products Ltd. - <b>INE256H01015</b>,532707,DYNPRO,/Stocks?StockId=325123&Exchange=0,,bse,Dynemic Products
1003471,Easy Trip Planners Ltd - <b>INE07O001018</b>,543272,EASEMYTRIP,/Stocks?StockId=1003471&Exchange=0,,bse,Easy Trip Plann.
195486,Eastern Silk Industries Ltd - <b>INE962C01027</b>,590022,EASTSILK,/Stocks?StockId=195486&Exchange=0,,bse,ESI
291765,Easun Reyrolle Ltd - <b>INE268C01029</b>,532751,EASUNREYRL,/Stocks?StockId=291765&Exchange=0,,bse,Easun Reyrolle
894696,Ebixcash World Money India Ltd - <b>INE726L01019</b>,533452,EBIXFOREX,/Stocks?StockId=894696&Exchange=0,,bse,Ebixcash World
109342,eClerx Services Ltd. - <b>INE738I01010</b>,532927,ECLERX,/Stocks?StockId=109342&Exchange=0,,bse,eClerx Services
477559,Edelweiss Financial Services Ltd - <b>INE532F01054</b>,532922,EDELWEISS,/Stocks?StockId=477559&Exchange=0,,bse,Edelweiss.Fin.
873525,Educomp Solutions Ltd - <b>INE216H01027</b>,532696,EDUCOMP,/Stocks?StockId=873525&Exchange=0,,bse,Educomp Sol.
501249,Eicher Motors Ltd - <b>INE066A01021</b>,505200,EICHERMOT,/Stocks?StockId=501249&Exchange=0,,bse,Eicher Motors
209609,EID Parry (India) Ltd - <b>INE126A01031</b>,500125,EIDPARRY,/Stocks?StockId=209609&Exchange=0,,bse,EID Parry
753852,EIH Associated Hotels Ltd - <b>INE276C01014</b>,523127,EIHAHOTELS,/Stocks?StockId=753852&Exchange=0,,bse,EIH Assoc.Hotels
324703,EIH Ltd. - <b>INE230A01023</b>,500840,EIHOTEL,/Stocks?StockId=324703&Exchange=0,,bse,EIH
624151,Eimco Elecon (India) Ltd - <b>INE158B01016</b>,523708,EIMCOELECO,/Stocks?StockId=624151&Exchange=0,,bse,Eimco Elecon(I)
211122,Everest Kanto Cylinder Ltd - <b>INE184H01027</b>,532684,EKC,/Stocks?StockId=211122&Exchange=0,,bse,Everest Kanto
832143,Elecon Engineering Company Ltd - <b>INE205B01023</b>,505700,ELECON,/Stocks?StockId=832143&Exchange=0,,bse,Elecon Engg.Co
573496,Electrosteel Castings Ltd - <b>INE086A01029</b>,500128,ELECTCAST,/Stocks?StockId=573496&Exchange=0,,bse,Electrost.Cast.
995842,Electrotherm (India) Ltd - <b>INE822G01016</b>,526608,ELECTHERM,/Stocks?StockId=995842&Exchange=0,,bse,Electrotherm(I)
563526,Elgi Equipments Ltd - <b>INE285A01027</b>,522074,ELGIEQUIP,/Stocks?StockId=563526&Exchange=0,,bse,Elgi Equipments
329496,Elgi Rubber Company Ltd - <b>INE819L01012</b>,500471,ELGIRUBCO,/Stocks?StockId=329496&Exchange=0,,bse,Elgi Rubber Co
295527,Emami Ltd. - <b>INE548C01032</b>,531162,EMAMILTD,/Stocks?StockId=295527&Exchange=0,,bse,Emami
892725,Emami Paper Mills Ltd - <b>INE830C01026</b>,533208,EMAMIPAP,/Stocks?StockId=892725&Exchange=0,,bse,Emami Paper
161580,Emami Realty Ltd - <b>INE778K01012</b>,533218,EMAMIREAL,/Stocks?StockId=161580&Exchange=0,,bse,Emami Realty Ltd
145107,EMCO Ltd - <b>INE078A01026</b>,504008,EMCO,/Stocks?StockId=145107&Exchange=0,,bse,EMCO
203098,Emkay Global Financial Services Ltd - <b>INE296H01011</b>,532737,EMKAY,/Stocks?StockId=203098&Exchange=0,,bse,Emk.Global Fin.
921015,Emmbi Industries Ltd. - <b>INE753K01015</b>,533161,EMMBI,/Stocks?StockId=921015&Exchange=0,,bse,Emmbi Industries
426392,Endurance Technologies Ltd. - <b>INE913H01037</b>,540153,ENDURANCE,/Stocks?StockId=426392&Exchange=0,,bse,Endurance Tech
168898,Energy Development Company Ltd - <b>INE306C01019</b>,532219,ENERGYDEV,/Stocks?StockId=168898&Exchange=0,,bse,Energy Devl.Co.
330885,Engineers India Ltd. - <b>INE510A01028</b>,532178,ENGINERSIN,/Stocks?StockId=330885&Exchange=0,,bse,Engineers India
446736,Entertainment Network (India) Ltd - <b>INE265F01028</b>,532700,ENIL,/Stocks?StockId=446736&Exchange=0,,bse,Ent.Network
621045,EPL LIMITED - <b>INE255A01020</b>,500135,EPL,/Stocks?StockId=621045&Exchange=0,,bse,Epl Ltd.
1000185,Equitas Holdings Ltd - <b>INE988K01017</b>,539844,EQUITAS,/Stocks?StockId=1000185&Exchange=0,,bse,Equitas Holdings
1003439,Equitas Small Finance Bank Ltd - <b>INE063P01018</b>,543243,EQUITASBNK,/Stocks?StockId=1003439&Exchange=0,,bse,Equitas Sma. Fin
1002771,ERIS Lifesciences Ltd - <b>INE406M01024</b>,540596,ERIS,/Stocks?StockId=1002771&Exchange=0,,bse,ERIS Lifescience
324992,Eros International Media Ltd - <b>INE416L01017</b>,533261,EROSMEDIA,/Stocks?StockId=324992&Exchange=0,,bse,Eros Intl.Media
856648,Esab India Ltd - <b>INE284A01012</b>,500133,ESABINDIA,/Stocks?StockId=856648&Exchange=0,,bse,Esab India
282332,Escorts Ltd. - <b>INE042A01014</b>,500495,ESCORTS,/Stocks?StockId=282332&Exchange=0,,bse,Escorts
364815,Essar Shipping Ltd - <b>INE122M01019</b>,533704,ESSARSHPNG,/Stocks?StockId=364815&Exchange=0,,bse,Essar Shipping
928540,Ester Industries Ltd. - <b>INE778B01029</b>,500136,ESTER,/Stocks?StockId=928540&Exchange=0,,bse,Ester Industries
873154,Eurotex Industries and Exports Ltd - <b>INE022C01012</b>,521014,EUROTEXIND,/Stocks?StockId=873154&Exchange=0,,bse,Eurotex Industri
448733,Eveready Industries India Ltd - <b>INE128A01029</b>,531508,EVEREADY,/Stocks?StockId=448733&Exchange=0,,bse,Eveready Inds.
530274,Everest Industries Ltd - <b>INE295A01018</b>,508906,EVERESTIND,/Stocks?StockId=530274&Exchange=0,,bse,Everest Inds.
213048,Excel Realty N Infra Ltd - <b>INE688J01015</b>,533090,EXCEL,/Stocks?StockId=213048&Exchange=0,,bse,Excel Realty
994427,Excel Industries Ltd - <b>INE369A01029</b>,500650,EXCELINDUS,/Stocks?StockId=994427&Exchange=0,,bse,Excel Industries
639617,Exide Industries Ltd - <b>INE302A01020</b>,500086,EXIDEIND,/Stocks?StockId=639617&Exchange=0,,bse,Exide Inds.
871836,Expleo Solutions Ltd. - <b>INE201K01015</b>,533121,EXPLEOSOL,/Stocks?StockId=871836&Exchange=0,,bse,Expleo Solutions
632923,Fertilizers & Chemicals Travancore Ltd - <b>INE188A01015</b>,590024,FACT,/Stocks?StockId=632923&Exchange=0,,bse,F A C T
1003452,Fairchem Organics Ltd - <b>INE0DNW01011</b>,543252,FAIRCHEMOR,/Stocks?StockId=1003452&Exchange=0,,bse,Fairchem Organic
469590,Fineotex Chemical Ltd - <b>INE045J01026</b>,533333,FCL,/Stocks?StockId=469590&Exchange=0,,bse,Fineotex Chem
215441,Future Consumer Ltd. - <b>INE220J01025</b>,533400,FCONSUMER,/Stocks?StockId=215441&Exchange=0,,bse,Future Consumer
212550,FCS Software Solutions Ltd - <b>INE512B01022</b>,532666,FCSSOFT,/Stocks?StockId=212550&Exchange=0,,bse,FCS Software
248455,FDC Ltd - <b>INE258B01022</b>,531599,FDC,/Stocks?StockId=248455&Exchange=0,,bse,FDC
533514,Federal Bank Ltd - <b>INE171A01029</b>,500469,FEDERALBNK,/Stocks?StockId=533514&Exchange=0,,bse,Federal Bank
938013,Future Enterprises Ltd - <b>INE623B01027</b>,523574,FEL,/Stocks?StockId=938013&Exchange=0,,bse,Future Enterp.
623601,Future Enterprises-DVR - <b>IN9623B01058</b>,570002,FELDVR,/Stocks?StockId=623601&Exchange=0,,bse,Future Ent. DVR
424378,Fiem Industries Ltd. - <b>INE737H01014</b>,532768,FIEMIND,/Stocks?StockId=424378&Exchange=0,,bse,Fiem Industries
787025,Filatex India Ltd. - <b>INE816B01027</b>,526227,FILATEX,/Stocks?StockId=787025&Exchange=0,,bse,Filatex India
577677,Finolex Cables Ltd. - <b>INE235A01022</b>,500144,FINCABLES,/Stocks?StockId=577677&Exchange=0,,bse,Finolex Cables
1003013,Fine Organic Industries Ltd - <b>INE686Y01026</b>,541557,FINEORG,/Stocks?StockId=1003013&Exchange=0,,bse,Fine Organic
408500,Finolex Industries Ltd - <b>INE183A01024</b>,500940,FINPIPE,/Stocks?StockId=408500&Exchange=0,,bse,Finolex Inds.
968175,Flexituff Ventures International Ltd - <b>INE060J01017</b>,533638,FLEXITUFF,/Stocks?StockId=968175&Exchange=0,,bse,Flexituff Vent.
226533,Future Lifestyle Fashions Ltd. - <b>INE452O01016</b>,536507,FLFL,/Stocks?StockId=226533&Exchange=0,,bse,Future Lifestyle
1003324,Gujarat Fluorochemicals Ltd - <b>INE09N301011</b>,542812,FLUOROCHEM,/Stocks?StockId=1003324&Exchange=0,,bse,Gujarat Fluoroch
996089,Federal-Mogul Goetze (India) Ltd - <b>INE529A01010</b>,505744,FMGOETZE,/Stocks?StockId=996089&Exchange=0,,bse,Federal-Mogul Go
719421,Future Market Networks Ltd - <b>INE360L01017</b>,533296,FMNL,/Stocks?StockId=719421&Exchange=0,,bse,Future Market
452187,Force Motors Ltd - <b>INE451A01017</b>,500033,FORCEMOT,/Stocks?StockId=452187&Exchange=0,,bse,Force Motors
970940,Fortis Healthcare Ltd - <b>INE061F01013</b>,532843,FORTIS,/Stocks?StockId=970940&Exchange=0,,bse,Fortis Health.
531797,Foseco India Ltd. - <b>INE519A01011</b>,500150,FOSECOIND,/Stocks?StockId=531797&Exchange=0,,bse,Foseco India
1002647,Future Retail Ltd. - <b>INE752P01024</b>,540064,FRETAIL,/Stocks?StockId=1002647&Exchange=0,,bse,Future Retail
1002886,Future Supply Chain Solutions Ltd - <b>INE935Q01015</b>,540798,FSC,/Stocks?StockId=1002886&Exchange=0,,bse,Future Supply
884842,Firstsource Solutions Ltd - <b>INE684F01012</b>,532809,FSL,/Stocks?StockId=884842&Exchange=0,,bse,Firstsour.Solu.
360959,Gabriel India Ltd - <b>INE524A01029</b>,505714,GABRIEL,/Stocks?StockId=360959&Exchange=0,,bse,Gabriel India
884883,Gujarat Ambuja Exports Ltd - <b>INE036B01030</b>,524226,GAEL,/Stocks?StockId=884883&Exchange=0,,bse,Guj. Ambuja Exp
667248,GAIL (India) Ltd - <b>INE129A01019</b>,532155,GAIL,/Stocks?StockId=667248&Exchange=0,,bse,GAIL (India)
774113,Gyscoal Alloys Ltd - <b>INE482J01021</b>,533275,GAL,/Stocks?StockId=774113&Exchange=0,,bse,Gyscoal Alloys
100894,Galaxy Surfactants Ltd - <b>INE600K01018</b>,540935,GALAXYSURF,/Stocks?StockId=100894&Exchange=0,,bse,Galaxy Surfact.
887823,Gallantt Metal Ltd. - <b>INE297H01019</b>,532726,GALLANTT,/Stocks?StockId=887823&Exchange=0,,bse,Gallantt Metal
813901,Gallantt Ispat Ltd. - <b>INE528K01029</b>,533265,GALLISPAT,/Stocks?StockId=813901&Exchange=0,,bse,Gallantt Ispat
758813,Gammon Infrastructure Projects Ltd - <b>INE181G01025</b>,532959,GAMMNINFRA,/Stocks?StockId=758813&Exchange=0,,bse,Gammon Infra.
406308,Gandhi Special Tubes Ltd - <b>INE524B01027</b>,513108,GANDHITUBE,/Stocks?StockId=406308&Exchange=0,,bse,Gandhi Spl. Tube
394105,Ganesha Ecosphere Ltd - <b>INE845D01014</b>,514167,GANECOS,/Stocks?StockId=394105&Exchange=0,,bse,Ganesha Ecosphe.
337147,Ganesh Housing Corporation Ltd - <b>INE460C01014</b>,526367,GANESHHOUC,/Stocks?StockId=337147&Exchange=0,,bse,Ganesh Housing
1002796,Ganges Securities Ltd - <b>INE335W01016</b>,540647,GANGESSECU,/Stocks?StockId=1002796&Exchange=0,,bse,Ganges Securitie
924049,Garware Technical Fibres Ltd - <b>INE276A01018</b>,509557,GARFIBRES,/Stocks?StockId=924049&Exchange=0,,bse,Garware Tech.
157382,Gati Ltd - <b>INE152B01027</b>,532345,GATI,/Stocks?StockId=157382&Exchange=0,,bse,Gati
1003020,Gayatri Highways Ltd - <b>INE287Z01012</b>,541546,GAYAHWS,/Stocks?StockId=1003020&Exchange=0,,bse,Gayatri Highways
527252,Gayatri Projects Ltd - <b>INE336H01023</b>,532767,GAYAPROJ,/Stocks?StockId=527252&Exchange=0,,bse,Gayatri Projects
100243,Gateway Distriparks Ltd - <b>INE852F01015</b>,532622,GDL,/Stocks?StockId=100243&Exchange=0,,bse,Gateway Distr.
768774,Geecee Ventures Ltd - <b>INE916G01016</b>,532764,GEECEE,/Stocks?StockId=768774&Exchange=0,,bse,GeeCee Vent.
1002802,Geekay Wires Ltd - <b>INE669X01016</b>,535003,GEEKAYWIRE,/Stocks?StockId=1002802&Exchange=1,,nse,Geekay Wires
999989,Generic Engineering Construction & Projects Ltd - <b>INE854S01022</b>,539407,GENCON,/Stocks?StockId=999989&Exchange=0,,bse,Generic Engineer
365098,Genesys International Corporation Ltd - <b>INE727B01026</b>,506109,GENESYS,/Stocks?StockId=365098&Exchange=0,,bse,Genesys Intl.
492698,Genus Paper & Boards Ltd - <b>INE949P01018</b>,538961,GENUSPAPER,/Stocks?StockId=492698&Exchange=0,,bse,Genus Paper & Bo
852146,Genus Power Infrastructures Ltd - <b>INE955D01029</b>,530343,GENUSPOWER,/Stocks?StockId=852146&Exchange=0,,bse,Genus Power
748439,Geojit Financial Services Ltd - <b>INE007B01023</b>,532285,GEOJITFSL,/Stocks?StockId=748439&Exchange=0,,bse,Geojit Fin. Ser.
598119,GE Power India Ltd - <b>INE878A01011</b>,532309,GEPIL,/Stocks?StockId=598119&Exchange=0,,bse,GE Power
180757,Great Eastern Shipping Company Ltd - <b>INE017A01032</b>,500620,GESHIP,/Stocks?StockId=180757&Exchange=0,,bse,GE Shipping Co
628721,GE T&D India Ltd. - <b>INE200A01026</b>,522275,GET&D,/Stocks?StockId=628721&Exchange=0,,bse,GE T&D India
809565,GFL Ltd - <b>INE538A01037</b>,500173,GFLLIMITED,/Stocks?StockId=809565&Exchange=0,,bse,GFL
368146,Grand Foundry Ltd - <b>INE534A01028</b>,513343,GFSTEELS,/Stocks?StockId=368146&Exchange=0,,bse,Grand Foundry
601113,GHCL Ltd. - <b>INE539A01019</b>,500171,GHCL,/Stocks?StockId=601113&Exchange=0,,bse,GHCL
671512,GIC Housing Finance Ltd - <b>INE289B01019</b>,511676,GICHSGFIN,/Stocks?StockId=671512&Exchange=0,,bse,GIC Housing Fin
1002851,General Insurance Corporation of India - <b>INE481Y01014</b>,540755,GICRE,/Stocks?StockId=1002851&Exchange=0,,bse,General Insuranc
952279,Gillanders Arbuthnot & Company Ltd - <b>INE047B01011</b>,532716,GILLANDERS,/Stocks?StockId=952279&Exchange=0,,bse,Gillanders Arbut
526321,Gillette India Ltd. - <b>INE322A01010</b>,507815,GILLETTE,/Stocks?StockId=526321&Exchange=0,,bse,Gillette India
824515,Ginni Filaments Ltd. - <b>INE424C01010</b>,590025,GINNIFILA,/Stocks?StockId=824515&Exchange=0,,bse,Ginni Filaments
224136,Gujarat Industries Power Co Ltd - <b>INE162A01010</b>,517300,GIPCL,/Stocks?StockId=224136&Exchange=0,,bse,Guj Inds. Power
145367,GKW Ltd - <b>INE528A01020</b>,504704,GKWLIMITED,/Stocks?StockId=145367&Exchange=1,,nse,GKW
1003443,Gland Pharma Ltd - <b>INE068V01023</b>,543245,GLAND,/Stocks?StockId=1003443&Exchange=0,,bse,Gland Pharma
793005,Glaxosmithkline Pharmaceuticals Ltd - <b>INE159A01016</b>,500660,GLAXO,/Stocks?StockId=793005&Exchange=0,,bse,Glaxosmi. Pharma
780863,Glenmark Pharmaceuticals Ltd. - <b>INE935A01035</b>,532296,GLENMARK,/Stocks?StockId=780863&Exchange=0,,bse,Glenmark Pharma
813834,Gujarat Lease Financing Ltd - <b>INE540A01017</b>,500174,GLFL,/Stocks?StockId=813834&Exchange=0,,bse,Guj. Lease Fin.
1002715,Global Education Ltd - <b>INE291W01011</b>,538406,GLOBAL,/Stocks?StockId=1002715&Exchange=1,,nse,Global Education
762970,Global Vectra Helicorp Ltd - <b>INE792H01019</b>,532773,GLOBALVECT,/Stocks?StockId=762970&Exchange=0,,bse,Global Vectra
1002778,Globe Textiles (India) Ltd - <b>INE581X01013</b>,538431,GLOBE,/Stocks?StockId=1002778&Exchange=1,,nse,Globe Textiles
796151,Globus Spirits Ltd. - <b>INE615I01010</b>,533104,GLOBUSSPR,/Stocks?StockId=796151&Exchange=0,,bse,Globus Spirits
576299,G M Breweries Ltd - <b>INE075D01018</b>,507488,GMBREW,/Stocks?StockId=576299&Exchange=0,,bse,G M Breweries
579151,Gujarat Mineral Development  Corporation Ltd. - <b>INE131A01031</b>,532181,GMDCLTD,/Stocks?StockId=579151&Exchange=0,,bse,GMDC
176863,GMM Pfaudler Ltd - <b>INE541A01023</b>,505255,GMMPFAUDLR,/Stocks?StockId=176863&Exchange=0,,bse,GMM Pfaudler
125372,GMR Infrastructure Ltd - <b>INE776C01039</b>,532754,GMRINFRA,/Stocks?StockId=125372&Exchange=0,,bse,GMR Infra.
1000228,GNA Axles Ltd. - <b>INE934S01014</b>,540124,GNA,/Stocks?StockId=1000228&Exchange=0,,bse,GNA Axles
907439,Gujarat Narmada Valley Fertilizers & Chemicals Ltd. - <b>INE113A01013</b>,500670,GNFC,/Stocks?StockId=907439&Exchange=0,,bse,GNFC
117742,Goa Carbon Ltd - <b>INE426D01013</b>,509567,GOACARBON,/Stocks?StockId=117742&Exchange=0,,bse,Goa Carbon
893193,GOCL Corporation Ltd - <b>INE077F01035</b>,506480,GOCLCORP,/Stocks?StockId=893193&Exchange=0,,bse,GOCL Corpn.
854537,Godfrey Phillips India Ltd. - <b>INE260B01028</b>,500163,GODFRYPHLP,/Stocks?StockId=854537&Exchange=0,,bse,Godfrey Phillips
1002980,Godha Cabcon and Insulation Ltd - <b>INE925Y01010</b>,535079,GODHA,/Stocks?StockId=1002980&Exchange=1,,nse,Godha Cabcon
1002842,Godrej Agrovet Ltd. - <b>INE850D01014</b>,540743,GODREJAGRO,/Stocks?StockId=1002842&Exchange=0,,bse,Godrej Agrovet
597425,Godrej Consumer Products Ltd - <b>INE102D01028</b>,532424,GODREJCP,/Stocks?StockId=597425&Exchange=0,,bse,Godrej Consumer
918007,Godrej Industries Ltd - <b>INE233A01035</b>,500164,GODREJIND,/Stocks?StockId=918007&Exchange=0,,bse,Godrej Industrie
608999,Godrej Properties Ltd - <b>INE484J01027</b>,533150,GODREJPROP,/Stocks?StockId=608999&Exchange=0,,bse,Godrej Propert.
334366,Goenka Diamond & Jewels Ltd - <b>INE516K01024</b>,533189,GOENKA,/Stocks?StockId=334366&Exchange=0,,bse,Goenka Diamond
396911,Gokaldas Exports Ltd. - <b>INE887G01027</b>,532630,GOKEX,/Stocks?StockId=396911&Exchange=0,,bse,Gokaldas Exports
913751,Gokul Refoils and Solvent Ltd - <b>INE020J01029</b>,532980,GOKUL,/Stocks?StockId=913751&Exchange=0,,bse,Gokul Refoils
1002587,Gokul Agro Resources Ltd - <b>INE314T01025</b>,539725,GOKULAGRO,/Stocks?StockId=1002587&Exchange=0,,bse,Gokul Agro
255597,Golden Tobacco Ltd - <b>INE973A01010</b>,500151,GOLDENTOBC,/Stocks?StockId=255597&Exchange=0,,bse,Golden Tobacco
772343,Goldiam International Ltd - <b>INE025B01017</b>,526729,GOLDIAM,/Stocks?StockId=772343&Exchange=0,,bse,Goldiam Intl.
669464,Goldstone Technologies Ltd - <b>INE805A01014</b>,531439,GOLDTECH,/Stocks?StockId=669464&Exchange=0,,bse,Goldstone Tech.
328095,Goodluck India Ltd - <b>INE127I01024</b>,530655,GOODLUCK,/Stocks?StockId=328095&Exchange=0,,bse,Goodluck India
881291,Goodyear India Ltd - <b>INE533A01012</b>,500168,GOODYEAR,/Stocks?StockId=881291&Exchange=0,,bse,Goodyear India
761113,Godawari Power & Ispat Ltd - <b>INE177H01013</b>,532734,GPIL,/Stocks?StockId=761113&Exchange=0,,bse,Godawari Power
557740,Gujarat Pipavav Port Ltd - <b>INE517F01014</b>,533248,GPPL,/Stocks?StockId=557740&Exchange=0,,bse,Guj Pipavav Port
168201,GPT Infraprojects Ltd - <b>INE390G01014</b>,533761,GPTINFRA,/Stocks?StockId=168201&Exchange=0,,bse,GPT Infraproject
580033,Granules India Ltd. - <b>INE101D01020</b>,532482,GRANULES,/Stocks?StockId=580033&Exchange=0,,bse,Granules India
114940,Graphite India Ltd. - <b>INE371A01025</b>,509488,GRAPHITE,/Stocks?StockId=114940&Exchange=0,,bse,Graphite India
658016,Grasim Industries Ltd - <b>INE047A01021</b>,500300,GRASIM,/Stocks?StockId=658016&Exchange=0,,bse,Grasim Inds
916288,Gravita India Ltd. - <b>INE024L01027</b>,533282,GRAVITA,/Stocks?StockId=916288&Exchange=0,,bse,Gravita India
405665,Greaves Cotton Ltd. - <b>INE224A01026</b>,501455,GREAVESCOT,/Stocks?StockId=405665&Exchange=0,,bse,Greaves Cotton
970040,Greenlam Industries Ltd - <b>INE544R01013</b>,538979,GREENLAM,/Stocks?StockId=970040&Exchange=0,,bse,Greenlam Industr
1003320,Greenpanel Industries Ltd - <b>INE08ZM01014</b>,542857,GREENPANEL,/Stocks?StockId=1003320&Exchange=0,,bse,Greenpanel Inds.
836794,Greenply Industries Ltd - <b>INE461C01038</b>,526797,GREENPLY,/Stocks?StockId=836794&Exchange=0,,bse,Greenply Industr
564803,Orient Green Power Company Ltd - <b>INE999K01014</b>,533263,GREENPOWER,/Stocks?StockId=564803&Exchange=0,,bse,Orient Green
119570,Grindwell Norton Ltd. - <b>INE536A01023</b>,506076,GRINDWELL,/Stocks?StockId=119570&Exchange=0,,bse,Grindwell Norton
1000235,Grob Tea Co Ltd - <b>INE646C01018</b>,538367,GROBTEA,/Stocks?StockId=1000235&Exchange=1,,nse,Grob Tea Co
761882,GRP Ltd. - <b>INE137I01015</b>,509152,GRPLTD,/Stocks?StockId=761882&Exchange=0,,bse,GRP
1003063,Garden Reach Shipbuilders & Engineers Ltd - <b>INE382Z01011</b>,542011,GRSE,/Stocks?StockId=1003063&Exchange=0,,bse,Garden Reach Sh.
630918,Gujarat Sidhee Cement Ltd - <b>INE542A01039</b>,518029,GSCLCEMENT,/Stocks?StockId=630918&Exchange=0,,bse,Guj. Sidhee Cem.
198275,Gujarat State Fertilizers & Chemicals Ltd. - <b>INE026A01025</b>,500690,GSFC,/Stocks?StockId=198275&Exchange=0,,bse,GSFC
589529,Gujarat State Petronet Ltd - <b>INE246F01010</b>,532702,GSPL,/Stocks?StockId=589529&Exchange=0,,bse,Guj.St.Petronet
550098,GSS Infotech Ltd. - <b>INE871H01011</b>,532951,GSS,/Stocks?StockId=550098&Exchange=0,,bse,GSS Infotech
321642,GTL Ltd - <b>INE043A01012</b>,500160,GTL,/Stocks?StockId=321642&Exchange=0,,bse,GTL
171011,GTL Infrastructure Ltd - <b>INE221H01019</b>,532775,GTLINFRA,/Stocks?StockId=171011&Exchange=0,,bse,GTL Infra.
276084,GTN Textiles Ltd - <b>INE302H01017</b>,532744,GTNTEX,/Stocks?StockId=276084&Exchange=0,,bse,GTN Textiles
1002775,GTPL Hathway Ltd. - <b>INE869I01013</b>,540602,GTPL,/Stocks?StockId=1002775&Exchange=0,,bse,GTPL Hathway
338998,Gufic BioSciences Ltd - <b>INE742B01025</b>,509079,GUFICBIO,/Stocks?StockId=338998&Exchange=0,,bse,Gufic BioScience
808097,Gujarat Alkalies & Chemicals Ltd - <b>INE186A01019</b>,530001,GUJALKALI,/Stocks?StockId=808097&Exchange=0,,bse,Gujarat Alkalies
