code,message,data
200,Success,"{'alert': 'delisted', 'stock_name': 'SRS Ltd', 'stock_url_name': '/stocks-analysis/srs', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/srs-408673-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Shri Mahalaxmi Agricultural Developments Ltd', 'stock_url_name': '/stocks-analysis/shri-mahalaxmi-agricultural-developments', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/shri-mahalaxmi-agricultural-developments-867605-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Techtrek India Ltd', 'stock_url_name': '/stocks-analysis/techtrek-india', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/techtrek-india-802082-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Adinath Bio-Labs Ltd', 'stock_url_name': '/stocks-analysis/adinath-bio-labs', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/adinath-bio-labs-179612-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Bhagawati Gas Ltd', 'stock_url_name': '/stocks-analysis/bhagawati-gas', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/bhagawati-gas-966081-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Emed.com Technologies Ltd', 'stock_url_name': '/stocks-analysis/emedcom-technologies', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/emedcom-technologies-900463-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Arvind International Ltd', 'stock_url_name': '/stocks-analysis/arvind-international', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/arvind-international-769470-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Vardhaman Laboratories Ltd', 'stock_url_name': '/stocks-analysis/vardhaman-laboratories', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/vardhaman-laboratories-867817-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Kandagiri Spinning Mills Ltd', 'stock_url_name': '/stocks-analysis/kandagiri-spinning-mills', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/kandagiri-spinning-mills-638440-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Ajel Ltd', 'stock_url_name': '/stocks-analysis/ajel', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/ajel-867805-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Ballarpur Industries Ltd', 'stock_url_name': '/stocks-analysis/ballarpur-industries', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/ballarpur-industries-179698-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'DQ Entertainment International Ltd', 'stock_url_name': '/stocks-analysis/dq-entertainment-international', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/dq-entertainment-international-245284-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Kohinoor Broadcasting Corporation Ltd', 'stock_url_name': '/stocks-analysis/kohinoor-broadcasting-corporation', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/kohinoor-broadcasting-corporation-605737-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Magnus Retail Ltd', 'stock_url_name': '/stocks-analysis/magnus-retail', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/magnus-retail-540360-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Gagan Polycot India Ltd', 'stock_url_name': '/stocks-analysis/gagan-polycot-india', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/gagan-polycot-india-868022-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Inox Leisure Ltd', 'stock_url_name': '/stocks-analysis/inox-leisure', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/inox-leisure-441985-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Amar Remedies Ltd', 'stock_url_name': '/stocks-analysis/amar-remedies', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/amar-remedies-573210-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Biopac India Corporation Ltd', 'stock_url_name': '/stocks-analysis/biopac-india-corporation', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/biopac-india-corporation-704264-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Jay Energy & S Energies Ltd', 'stock_url_name': '/stocks-analysis/jay-energy-s-energies', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/jay-energy-s-energies-966364-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Thana Electric Supply Company Ltd', 'stock_url_name': '/stocks-analysis/thana-electric-supply-company', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/thana-electric-supply-company-900877-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Shri Lakshmi Cotsyn Ltd', 'stock_url_name': '/stocks-analysis/shri-lakshmi-cotsyn', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/shri-lakshmi-cotsyn-114433-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'J J Exporters Ltd', 'stock_url_name': '/stocks-analysis/j-j-exporters', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/j-j-exporters-507601-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Emgee Cables & Communication Ltd', 'stock_url_name': '/stocks-analysis/emgee-cables-communication', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/emgee-cables-communication-114499-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Jyoti Overseas Ltd', 'stock_url_name': '/stocks-analysis/jyoti-overseas', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/jyoti-overseas-442323-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Cosboard Industries Ltd', 'stock_url_name': '/stocks-analysis/cosboard-industries', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/cosboard-industries-835466-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Accurate Transformers Ltd', 'stock_url_name': '/stocks-analysis/accurate-transformers', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/accurate-transformers-245700-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'India Radiators Ltd', 'stock_url_name': '/stocks-analysis/india-radiators', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/india-radiators-212930-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'HPC Biosciences Ltd', 'stock_url_name': '/stocks-analysis/hpc-biosciences', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/hpc-biosciences-442353-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Funworld & Tourism Development Ltd', 'stock_url_name': '/stocks-analysis/funworld-tourism-development', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/funworld-tourism-development-180198-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Proto Developers & Technologies Ltd', 'stock_url_name': '/stocks-analysis/proto-developers-technologies', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/proto-developers-technologies-933917-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Alchemist Ltd', 'stock_url_name': '/stocks-analysis/alchemist', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/alchemist-278598-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Alang Industrial Gases Ltd', 'stock_url_name': '/stocks-analysis/alang-industrial-gases', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/alang-industrial-gases-475172-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Procal Electronics India Ltd', 'stock_url_name': '/stocks-analysis/procal-electronics-india', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/procal-electronics-india-704596-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Mahavir Industries Ltd', 'stock_url_name': '/stocks-analysis/mahavir-industries', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/mahavir-industries-639051-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Manjeera Constructions Ltd', 'stock_url_name': '/stocks-analysis/manjeera-constructions', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/manjeera-constructions-245907-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Todays Writing Instruments Ltd', 'stock_url_name': '/stocks-analysis/todays-writing-instruments', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/todays-writing-instruments-770252-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Vishvas Projects Ltd', 'stock_url_name': '/stocks-analysis/vishvas-projects', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/vishvas-projects-934019-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Ranjit Securities Ltd', 'stock_url_name': '/stocks-analysis/ranjit-securities', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/ranjit-securities-114774-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Coventry Coil-O-Matic (Haryana) Ltd', 'stock_url_name': '/stocks-analysis/coventry-coil-o-matic-haryana', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/coventry-coil-o-matic-haryana-540975-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'LEEL Electricals Ltd', 'stock_url_name': '/stocks-analysis/leel-electricals', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/leel-electricals-966907-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Mukesh Strips Ltd', 'stock_url_name': '/stocks-analysis/mukesh-strips', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/mukesh-strips-835826-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Novagold Petro-Resources Ltd', 'stock_url_name': '/stocks-analysis/novagold-petro-resources', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/novagold-petro-resources-246020-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Siddhartha Tubes Ltd', 'stock_url_name': '/stocks-analysis/siddhartha-tubes', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/siddhartha-tubes-672045-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Divinus Fabrics Ltd', 'stock_url_name': '/stocks-analysis/divinus-fabrics', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/divinus-fabrics-639210-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Asian Hotels (West) Ltd', 'stock_url_name': '/stocks-analysis/asian-hotels-west', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/asian-hotels-west-835869-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Superspace Infrastructure Ltd', 'stock_url_name': '/stocks-analysis/superspace-infrastructure', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/superspace-infrastructure-606639-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Innoventive Venture Ltd', 'stock_url_name': '/stocks-analysis/innoventive-venture', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/innoventive-venture-967086-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Roselabs Ltd', 'stock_url_name': '/stocks-analysis/roselabs', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/roselabs-344381-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Khator Fibre & Fabrics Ltd', 'stock_url_name': '/stocks-analysis/khator-fibre-fabrics', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/khator-fibre-fabrics-278876-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Techno Forge Ltd', 'stock_url_name': '/stocks-analysis/techno-forge', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/techno-forge-344423-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'merged', 'stock_name': 'Pennar Engineered Building Systems Ltd(Merged)', 'stock_url_name': '/stocks-analysis/pennar-engineered-building-systems-ltdmerged', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/pennar-engineered-building-systems-ltdmerged-999926-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'S Kumars Online Ltd', 'stock_url_name': '/stocks-analysis/s-kumars-online', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/s-kumars-online-836006-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Concrete Infra & Media Ltd', 'stock_url_name': '/stocks-analysis/concrete-infra-media', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/concrete-infra-media-999931-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Callista Industries Ltd', 'stock_url_name': '/stocks-analysis/callista-industries', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/callista-industries-999955-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Sang Froid Labs (India) Ltd', 'stock_url_name': '/stocks-analysis/sang-froid-labs-india', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/sang-froid-labs-india-999958-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Krishana Fabrics Ltd', 'stock_url_name': '/stocks-analysis/krishana-fabrics', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/krishana-fabrics-999950-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Vijay Shanthi Builders Ltd', 'stock_url_name': '/stocks-analysis/vijay-shanthi-builders', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/vijay-shanthi-builders-967179-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Bajrang Finance Ltd', 'stock_url_name': '/stocks-analysis/bajrang-finance', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/bajrang-finance-639522-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Minda Finance Ltd', 'stock_url_name': '/stocks-analysis/minda-finance', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/minda-finance-999953-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Boston Leasing & Finance Ltd', 'stock_url_name': '/stocks-analysis/boston-leasing-finance', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/boston-leasing-finance-999975-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Nishtha Finance & Investment (India) Ltd', 'stock_url_name': '/stocks-analysis/nishtha-finance-investment-india', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/nishtha-finance-investment-india-999980-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Indo-Global Enterprises Ltd', 'stock_url_name': '/stocks-analysis/indo-global-enterprises', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/indo-global-enterprises-999991-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Arambhan Hospitality Services Ltd', 'stock_url_name': '/stocks-analysis/arambhan-hospitality-services', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/arambhan-hospitality-services-999984-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'merged', 'stock_name': 'Canopy Finance Ltd(Merged)', 'stock_url_name': '/stocks-analysis/canopy-finance-ltdmerged', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/canopy-finance-ltdmerged-999979-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'merged', 'stock_name': 'Pneumatic Holdings Ltd(Merged)', 'stock_url_name': '/stocks-analysis/pneumatic-holdings-ltdmerged', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/pneumatic-holdings-ltdmerged-999973-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Geetanjali Credit and Capital Ltd', 'stock_url_name': '/stocks-analysis/geetanjali-credit-and-capital', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/geetanjali-credit-and-capital-999994-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Muzali Arts Ltd', 'stock_url_name': '/stocks-analysis/muzali-arts', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/muzali-arts-999990-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'AAR Commercial Company Ltd', 'stock_url_name': '/stocks-analysis/aar-commercial-company', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/aar-commercial-company-999997-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'merged', 'stock_name': 'Mahindra Ugine Steel Company Ltd(Merged)', 'stock_url_name': '/stocks-analysis/mahindra-ugine-steel-company-ltdmerged', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/mahindra-ugine-steel-company-ltdmerged-148105-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
