Id,Company,ScriptCode,Symbol,url,price,ExchangeName,sname,tag,stockprice,chg,chgp,chgdir,score,scoretext,stock_traded_status,show_score,recurl
675235,Sri Nandaa Spinners Ltd (Delisted) - <b>530667</b>,530667,,https://www.marketsmojo.com/stocks-analysis/sri-nandaa-spinners-675235-0,,bse,Sri Nandaa Spin.,Stock,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
675235,Sri Nandaa Spinners Ltd (Delisted) - <b>530667</b>,530667,,https://www.marketsmojo.com/news/sri-nandaa-spinners-ltd-675235,,bse,Sri Nandaa Spin.,News,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
588771,Pithampur Poly Products Ltd (Suspended) - <b>530683</b>,530683,,https://www.marketsmojo.com/stocks-analysis/pithampur-poly-products-588771-0,,bse,Pithampur Poly,Stock,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
588771,Pithampur Poly Products Ltd (Suspended) - <b>530683</b>,530683,,https://www.marketsmojo.com/news/pithampur-poly-products-ltd-588771,,bse,Pithampur Poly,News,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
201041,York Exports Ltd - <b>530675</b>,530675,,https://www.marketsmojo.com/stocks-analysis/york-exports-201041-0,,bse,York Exports,Stock,45.00,0.00,0.00,1,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
201041,York Exports Ltd - <b>530675</b>,530675,,https://www.marketsmojo.com/news/york-exports-ltd-201041,,bse,York Exports,News,45.00,0.00,0.00,1,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
880583,Prime Property Development Corporation Ltd - <b>530695</b>,530695,,https://www.marketsmojo.com/stocks-analysis/prime-property-development-corporation-880583-0,,bse,Prime Property,Stock,38.15,1.05,2.83,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
880583,Prime Property Development Corporation Ltd - <b>530695</b>,530695,,https://www.marketsmojo.com/news/prime-property-development-corporation-ltd-880583,,bse,Prime Property,News,38.15,1.05,2.83,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
937253,Zenlabs Ethica Ltd - <b>530697</b>,530697,,https://www.marketsmojo.com/stocks-analysis/zenlabs-ethica-937253-0,,bse,Zenlabs Ethica,Stock,33.35,0.67,2.05,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
937253,Zenlabs Ethica Ltd - <b>530697</b>,530697,,https://www.marketsmojo.com/news/zenlabs-ethica-ltd-937253,,bse,Zenlabs Ethica,News,33.35,0.67,2.05,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
946296,Lykis Ltd - <b>530689</b>,530689,,https://www.marketsmojo.com/stocks-analysis/lykis-946296-0,,bse,Lykis,Stock,33.50,-1.15,-3.32,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
946296,Lykis Ltd - <b>530689</b>,530689,,https://www.marketsmojo.com/news/lykis-ltd-946296,,bse,Lykis,News,33.50,-1.15,-3.32,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
535009,Raj Rayon Industries Ltd - <b>530699</b>,530699,RAJRILTD,https://www.marketsmojo.com/stocks-analysis/raj-rayon-industries-535009-0,,bse,Raj Rayon Inds.,Stock,29.38,0.57,1.98,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
535009,Raj Rayon Industries Ltd - <b>530699</b>,530699,RAJRILTD,https://www.marketsmojo.com/news/raj-rayon-industries-ltd-535009,,bse,Raj Rayon Inds.,News,29.38,0.57,1.98,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
824085,Jagan Lamps Ltd - <b>530711</b>,530711,,https://www.marketsmojo.com/stocks-analysis/jagan-lamps-824085-0,,bse,Jagan Lamps,Stock,73.99,1.63,2.25,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
824085,Jagan Lamps Ltd - <b>530711</b>,530711,,https://www.marketsmojo.com/news/jagan-lamps-ltd-824085,,bse,Jagan Lamps,News,73.99,1.63,2.25,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
867805,Ajel Ltd (Suspended) - <b>530713</b>,530713,,https://www.marketsmojo.com/stocks-analysis/ajel-867805-0,,bse,Ajel,Stock,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
867805,Ajel Ltd (Suspended) - <b>530713</b>,530713,,https://www.marketsmojo.com/news/ajel-ltd-867805,,bse,Ajel,News,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
551073,KDJ Holidayscapes & Resorts Ltd (Suspended) - <b>530701</b>,530701,,https://www.marketsmojo.com/stocks-analysis/kdj-holidayscapes-resorts-551073-0,,bse,KDJ Holiday,Stock,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
551073,KDJ Holidayscapes & Resorts Ltd (Suspended) - <b>530701</b>,530701,,https://www.marketsmojo.com/news/kdj-holidayscapes-resorts-ltd-551073,,bse,KDJ Holiday,News,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
587342,Aftek Ltd (Delisted) - <b>530707</b>,530707,AFTEK,https://www.marketsmojo.com/stocks-analysis/aftek-587342-0,,bse,Aftek,Stock,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
587342,Aftek Ltd (Delisted) - <b>530707</b>,530707,AFTEK,https://www.marketsmojo.com/news/aftek-ltd-587342,,bse,Aftek,News,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
621626,Alps Industries Ltd - <b>530715</b>,530715,ALPSINDUS,https://www.marketsmojo.com/stocks-analysis/alps-industries-621626-0,,bse,Alps Industries,Stock,2.47,0.12,5.11,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
621626,Alps Industries Ltd - <b>530715</b>,530715,ALPSINDUS,https://www.marketsmojo.com/news/alps-industries-ltd-621626,,bse,Alps Industries,News,2.47,0.12,5.11,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
199661,ANG Industries Ltd (Delisted) - <b>530721</b>,530721,ANGIND,https://www.marketsmojo.com/stocks-analysis/ang-industries-199661-1,,nse,ANG Industries,Stock,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
199661,ANG Industries Ltd (Delisted) - <b>530721</b>,530721,ANGIND,https://www.marketsmojo.com/news/ang-industries-ltd-199661,,nse,ANG Industries,News,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
568199,I K F Finance Ltd (Delisted) - <b>530719</b>,530719,,https://www.marketsmojo.com/stocks-analysis/i-k-f-finance-568199-0,,bse,I K F Finance,Stock,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
568199,I K F Finance Ltd (Delisted) - <b>530719</b>,530719,,https://www.marketsmojo.com/news/i-k-f-finance-ltd-568199,,bse,I K F Finance,News,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
458042,Challani Capital Ltd - <b>530747</b>,530747,,https://www.marketsmojo.com/stocks-analysis/challani-capital-458042-0,,bse,Challani Capital,Stock,28.00,-0.61,-2.13,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
458042,Challani Capital Ltd - <b>530747</b>,530747,,https://www.marketsmojo.com/news/challani-capital-ltd-458042,,bse,Challani Capital,News,28.00,-0.61,-2.13,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
198895,Asit C Mehta Financial Services ltd - <b>530723</b>,530723,,https://www.marketsmojo.com/stocks-analysis/asit-c-mehta-financial-services-198895-0,,bse,Asit C Mehta Fin,Stock,117.00,-8.05,-6.44,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
198895,Asit C Mehta Financial Services ltd - <b>530723</b>,530723,,https://www.marketsmojo.com/news/asit-c-mehta-financial-services-ltd-198895,,bse,Asit C Mehta Fin,News,117.00,-8.05,-6.44,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
834525,ACS Technologies Ltd - <b>530745</b>,530745,,https://www.marketsmojo.com/stocks-analysis/acs-technologies-834525-0,,bse,ACS Tech,Stock,24.10,0.47,1.99,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
834525,ACS Technologies Ltd - <b>530745</b>,530745,,https://www.marketsmojo.com/news/acs-technologies-ltd-834525,,bse,ACS Tech,News,24.10,0.47,1.99,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
926453,GEI Industrial Systems Ltd (Delisted) - <b>530743</b>,530743,GEINDSYS,https://www.marketsmojo.com/stocks-analysis/gei-industrial-systems-926453-0,,bse,GEI Industrial,Stock,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
926453,GEI Industrial Systems Ltd (Delisted) - <b>530743</b>,530743,GEINDSYS,https://www.marketsmojo.com/news/gei-industrial-systems-ltd-926453,,bse,GEI Industrial,News,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
855070,Sterling Tools Ltd. - <b>530759</b>,530759,STERTOOLS,https://www.marketsmojo.com/stocks-analysis/sterling-tools-855070-0,,bse,Sterling Tools,Stock,372.45,30.45,8.90,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
855070,Sterling Tools Ltd. - <b>530759</b>,530759,STERTOOLS,https://www.marketsmojo.com/news/sterling-tools-ltd-855070,,bse,Sterling Tools,News,372.45,30.45,8.90,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
139672,Sunbright Stock Broking Ltd (Delisted) - <b>530763</b>,530763,,https://www.marketsmojo.com/stocks-analysis/sunbright-stock-broking-139672-0,,bse,Sunbright Stock,Stock,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
139672,Sunbright Stock Broking Ltd (Delisted) - <b>530763</b>,530763,,https://www.marketsmojo.com/news/sunbright-stock-broking-ltd-139672,,bse,Sunbright Stock,News,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
586280,IVRCL Ltd (Suspended) - <b>530773</b>,530773,IVRCLINFRA,https://www.marketsmojo.com/stocks-analysis/ivrcl-586280-1,,nse,IVRCL,Stock,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
586280,IVRCL Ltd (Suspended) - <b>530773</b>,530773,IVRCLINFRA,https://www.marketsmojo.com/news/ivrcl-ltd-586280,,nse,IVRCL,News,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
920256,KLG Capital Services Ltd (Suspended) - <b>530771</b>,530771,,https://www.marketsmojo.com/stocks-analysis/klg-capital-services-920256-0,,bse,KLG Capital,Stock,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
920256,KLG Capital Services Ltd (Suspended) - <b>530771</b>,530771,,https://www.marketsmojo.com/news/klg-capital-services-ltd-920256,,bse,KLG Capital,News,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
616958,Ovobel Foods Ltd - <b>530741</b>,530741,,https://www.marketsmojo.com/stocks-analysis/ovobel-foods-616958-0,,bse,Ovobel Foods,Stock,103.05,-3.90,-3.65,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
616958,Ovobel Foods Ltd - <b>530741</b>,530741,,https://www.marketsmojo.com/news/ovobel-foods-ltd-616958,,bse,Ovobel Foods,News,103.05,-3.90,-3.65,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
178960,Infra Industries Ltd (Suspended) - <b>530777</b>,530777,,https://www.marketsmojo.com/stocks-analysis/infra-industries-178960-0,,bse,Infra Industries,Stock,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
178960,Infra Industries Ltd (Suspended) - <b>530777</b>,530777,,https://www.marketsmojo.com/news/infra-industries-ltd-178960,,bse,Infra Industries,News,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
471329,Dynamic Portfolio Management & Services Ltd - <b>530779</b>,530779,,https://www.marketsmojo.com/stocks-analysis/dynamic-portfolio-management-services-471329-0,,bse,Dynamic Portfol,Stock,30.09,1.43,4.99,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
471329,Dynamic Portfolio Management & Services Ltd - <b>530779</b>,530779,,https://www.marketsmojo.com/news/dynamic-portfolio-management-services-ltd-471329,,bse,Dynamic Portfol,News,30.09,1.43,4.99,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
158972,Inland Printers Ltd - <b>530787</b>,530787,,https://www.marketsmojo.com/stocks-analysis/inland-printers-158972-0,,bse,Inland Printers,Stock,58.30,1.14,1.99,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
158972,Inland Printers Ltd - <b>530787</b>,530787,,https://www.marketsmojo.com/news/inland-printers-ltd-158972,,bse,Inland Printers,News,58.30,1.14,1.99,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
281840,Shree Ganesh Elastoplast Ltd - <b>530797</b>,530797,,https://www.marketsmojo.com/stocks-analysis/shree-ganesh-elastoplast-281840-0,,bse,Sh. Ganesh Elas.,Stock,23.22,1.10,4.97,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
281840,Shree Ganesh Elastoplast Ltd - <b>530797</b>,530797,,https://www.marketsmojo.com/news/shree-ganesh-elastoplast-ltd-281840,,bse,Sh. Ganesh Elas.,News,23.22,1.10,4.97,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
926138,Anna Infrastructures Ltd - <b>530799</b>,530799,,https://www.marketsmojo.com/stocks-analysis/anna-infrastructures-926138-0,,bse,Anna Infrastruct,Stock,28.00,-0.80,-2.78,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
926138,Anna Infrastructures Ltd - <b>530799</b>,530799,,https://www.marketsmojo.com/news/anna-infrastructures-ltd-926138,,bse,Anna Infrastruct,News,28.00,-0.80,-2.78,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
779494,Diamond Infosystems Ltd (Delisted) - <b>530801</b>,530801,,https://www.marketsmojo.com/stocks-analysis/diamond-infosystems-779494-0,,bse,Diamond Infosys.,Stock,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
779494,Diamond Infosystems Ltd (Delisted) - <b>530801</b>,530801,,https://www.marketsmojo.com/news/diamond-infosystems-ltd-779494,,bse,Diamond Infosys.,News,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
334093,International Housing Finance Corporation Ltd (Delisted) - <b>530781</b>,530781,,https://www.marketsmojo.com/stocks-analysis/international-housing-finance-corporation-334093-0,,bse,Intl. Housg.Fin.,Stock,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
334093,International Housing Finance Corporation Ltd (Delisted) - <b>530781</b>,530781,,https://www.marketsmojo.com/news/international-housing-finance-corporation-ltd-334093,,bse,Intl. Housg.Fin.,News,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
713641,Ceejay Finance Ltd - <b>530789</b>,530789,,https://www.marketsmojo.com/stocks-analysis/ceejay-finance-713641-0,,bse,Ceejay Finance,Stock,201.00,2.00,1.01,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
713641,Ceejay Finance Ltd - <b>530789</b>,530789,,https://www.marketsmojo.com/news/ceejay-finance-ltd-713641,,bse,Ceejay Finance,News,201.00,2.00,1.01,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
100962,Bhageria Industries Ltd - <b>530803</b>,530803,BHAGERIA,https://www.marketsmojo.com/stocks-analysis/bhageria-industries-100962-0,,bse,Bhageria Indust.,Stock,188.25,-3.75,-1.95,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
100962,Bhageria Industries Ltd - <b>530803</b>,530803,BHAGERIA,https://www.marketsmojo.com/news/bhageria-industries-ltd-100962,,bse,Bhageria Indust.,News,188.25,-3.75,-1.95,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
168357,Regaliaa Realty Ltd (Delisted) - <b>530807</b>,530807,,https://www.marketsmojo.com/stocks-analysis/regaliaa-realty-168357-0,,bse,Regaliaa Realty,Stock,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
168357,Regaliaa Realty Ltd (Delisted) - <b>530807</b>,530807,,https://www.marketsmojo.com/news/regaliaa-realty-ltd-168357,,bse,Regaliaa Realty,News,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
861611,Netvista Information Technology Ltd (Delisted) - <b>530811</b>,530811,NETVISTAIT,https://www.marketsmojo.com/stocks-analysis/netvista-information-technology-861611-0,,bse,Netvista Inform,Stock,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
861611,Netvista Information Technology Ltd (Delisted) - <b>530811</b>,530811,NETVISTAIT,https://www.marketsmojo.com/news/netvista-information-technology-ltd-861611,,bse,Netvista Inform,News,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
685316,KRBL Ltd. - <b>530813</b>,530813,KRBL,https://www.marketsmojo.com/stocks-analysis/krbl-685316-0,,bse,KRBL,Stock,372.00,5.15,1.40,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
685316,KRBL Ltd. - <b>530813</b>,530813,KRBL,https://www.marketsmojo.com/news/krbl-ltd-685316,,bse,KRBL,News,372.00,5.15,1.40,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
611719,Venus Universal Ltd (Delisted) - <b>530769</b>,530769,,https://www.marketsmojo.com/stocks-analysis/venus-universal-611719-0,,bse,Venus Universal,Stock,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
611719,Venus Universal Ltd (Delisted) - <b>530769</b>,530769,,https://www.marketsmojo.com/news/venus-universal-ltd-611719,,bse,Venus Universal,News,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
696137,SSPDL Ltd - <b>530821</b>,530821,,https://www.marketsmojo.com/stocks-analysis/sspdl-696137-0,,bse,SSPDL Ltd,Stock,19.76,0.51,2.65,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
696137,SSPDL Ltd - <b>530821</b>,530821,,https://www.marketsmojo.com/news/sspdl-ltd-696137,,bse,SSPDL Ltd,News,19.76,0.51,2.65,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
747812,Info-Drive Software Ltd (Suspended) - <b>530703</b>,530703,INFODRIVE,https://www.marketsmojo.com/stocks-analysis/info-drive-software-747812-0,,bse,Info-Drive Softw,Stock,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
747812,Info-Drive Software Ltd (Suspended) - <b>530703</b>,530703,INFODRIVE,https://www.marketsmojo.com/news/info-drive-software-ltd-747812,,bse,Info-Drive Softw,News,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
277017,Shri Bholanath Carpets Ltd (Delisted) - <b>530841</b>,530841,,https://www.marketsmojo.com/stocks-analysis/shri-bholanath-carpets-277017-0,,bse,Shri Bholanath,Stock,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
277017,Shri Bholanath Carpets Ltd (Delisted) - <b>530841</b>,530841,,https://www.marketsmojo.com/news/shri-bholanath-carpets-ltd-277017,,bse,Shri Bholanath,News,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
371655,Refnol Resins & Chemicals Ltd(Merged) - <b>530815</b>,530815,,https://www.marketsmojo.com/stocks-analysis/refnol-resins-chemicals-ltdmerged-371655-0,,bse,Refnol Resins,Stock,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
371655,Refnol Resins & Chemicals Ltd(Merged) - <b>530815</b>,530815,,https://www.marketsmojo.com/news/refnol-resins-chemicals-ltd-merged--371655,,bse,Refnol Resins,News,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
873344,Cil Securities Ltd - <b>530829</b>,530829,,https://www.marketsmojo.com/stocks-analysis/cil-securities-873344-0,,bse,Cil Securities,Stock,46.39,-0.58,-1.23,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
873344,Cil Securities Ltd - <b>530829</b>,530829,,https://www.marketsmojo.com/news/cil-securities-ltd-873344,,bse,Cil Securities,News,46.39,-0.58,-1.23,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
711382,GDL Leasing & Finance Ltd - <b>530855</b>,530855,,https://www.marketsmojo.com/stocks-analysis/gdl-leasing-finance-711382-0,,bse,GDL Leasing,Stock,8.33,0.00,0.00,1,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
711382,GDL Leasing & Finance Ltd - <b>530855</b>,530855,,https://www.marketsmojo.com/news/gdl-leasing-finance-ltd-711382,,bse,GDL Leasing,News,8.33,0.00,0.00,1,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
925519,FE (India) Ltd (Delisted) - <b>530863</b>,530863,,https://www.marketsmojo.com/stocks-analysis/fe-india-925519-0,,bse,FE (India),Stock,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
925519,FE (India) Ltd (Delisted) - <b>530863</b>,530863,,https://www.marketsmojo.com/news/fe-india-ltd-925519,,bse,FE (India),News,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
225101,Sunshield Chemicals Ltd - <b>530845</b>,530845,,https://www.marketsmojo.com/stocks-analysis/sunshield-chemicals-225101-0,,bse,Sunshield Chem.,Stock,770.00,5.10,0.67,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
225101,Sunshield Chemicals Ltd - <b>530845</b>,530845,,https://www.marketsmojo.com/news/sunshield-chemicals-ltd-225101,,bse,Sunshield Chem.,News,770.00,5.10,0.67,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
554189,Hipolin Ltd - <b>530853</b>,530853,,https://www.marketsmojo.com/stocks-analysis/hipolin-554189-0,,bse,Hipolin,Stock,89.00,-1.53,-1.69,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
554189,Hipolin Ltd - <b>530853</b>,530853,,https://www.marketsmojo.com/news/hipolin-ltd-554189,,bse,Hipolin,News,89.00,-1.53,-1.69,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
835466,Cosboard Industries Ltd (Suspended) - <b>530859</b>,530859,,https://www.marketsmojo.com/stocks-analysis/cosboard-industries-835466-0,,bse,Cosboard Inds.,Stock,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
835466,Cosboard Industries Ltd (Suspended) - <b>530859</b>,530859,,https://www.marketsmojo.com/news/cosboard-industries-ltd-835466,,bse,Cosboard Inds.,News,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
921875,Onesource Industries & Venture Ltd - <b>530805</b>,530805,,https://www.marketsmojo.com/stocks-analysis/onesource-industries-venture-921875-0,,bse,Onesource Indus.,Stock,1.71,0.08,4.91,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
921875,Onesource Industries & Venture Ltd - <b>530805</b>,530805,,https://www.marketsmojo.com/news/onesource-industries-venture-ltd-921875,,bse,Onesource Indus.,News,1.71,0.08,4.91,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
884191,Chembond Chemicals Ltd - <b>530871</b>,530871,CHEMBOND,https://www.marketsmojo.com/stocks-analysis/chembond-chemicals-884191-0,,bse,Chembond Chem.,Stock,258.00,7.50,2.99,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
884191,Chembond Chemicals Ltd - <b>530871</b>,530871,CHEMBOND,https://www.marketsmojo.com/news/chembond-chemicals-ltd-884191,,bse,Chembond Chem.,News,258.00,7.50,2.99,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
945475,SFL International Ltd (Delisted) - <b>530867</b>,530867,,https://www.marketsmojo.com/stocks-analysis/sfl-international-945475-0,,bse,SFL Internationa,Stock,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
945475,SFL International Ltd (Delisted) - <b>530867</b>,530867,,https://www.marketsmojo.com/news/sfl-international-ltd-945475,,bse,SFL Internationa,News,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
636808,Five Core Exim Ltd (Delisted) - <b>530885</b>,530885,,https://www.marketsmojo.com/stocks-analysis/five-core-exim-636808-0,,bse,Five Core Exim,Stock,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
636808,Five Core Exim Ltd (Delisted) - <b>530885</b>,530885,,https://www.marketsmojo.com/news/five-core-exim-ltd-636808,,bse,Five Core Exim,News,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
710669,Capital India Finance Ltd - <b>530879</b>,530879,CIFL,https://www.marketsmojo.com/stocks-analysis/capital-india-finance-710669-0,,bse,Capital India,Stock,38.27,2.27,6.31,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
710669,Capital India Finance Ltd - <b>530879</b>,530879,CIFL,https://www.marketsmojo.com/news/capital-india-finance-ltd-710669,,bse,Capital India,News,38.27,2.27,6.31,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
558684,RKB Agro Industries Ltd (Suspended) - <b>530891</b>,530891,,https://www.marketsmojo.com/stocks-analysis/rkb-agro-industries-558684-0,,bse,RKB Agro Indust.,Stock,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
558684,RKB Agro Industries Ltd (Suspended) - <b>530891</b>,530891,,https://www.marketsmojo.com/news/rkb-agro-industries-ltd-558684,,bse,RKB Agro Indust.,News,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
620504,Super Crop Safe Ltd - <b>530883</b>,530883,,https://www.marketsmojo.com/stocks-analysis/super-crop-safe-620504-0,,bse,Super Crop Safe,Stock,13.60,-0.10,-0.73,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
620504,Super Crop Safe Ltd - <b>530883</b>,530883,,https://www.marketsmojo.com/news/super-crop-safe-ltd-620504,,bse,Super Crop Safe,News,13.60,-0.10,-0.73,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
621467,Alka India Ltd (Suspended) - <b>530889</b>,530889,,https://www.marketsmojo.com/stocks-analysis/alka-india-621467-0,,bse,Alka India,Stock,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
621467,Alka India Ltd (Suspended) - <b>530889</b>,530889,,https://www.marketsmojo.com/news/alka-india-ltd-621467,,bse,Alka India,News,,,,,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
966669,N G Industries Ltd - <b>530897</b>,530897,,https://www.marketsmojo.com/stocks-analysis/n-g-industries-966669-0,,bse,N G Industries,Stock,160.10,0.10,0.06,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
